FIPS,Recip_County,Recip_State,Series_Complete_18PlusPop_Pct,Census2019_18PlusPop
53049,Pacific County,WA,66.8,19033.0
72051,Dorado Municipio,PR,85.5,28952.0
72129,San Lorenzo Municipio,PR,85.3,29687.0
09001,Fairfield County,CT,92.3,733666.0
05089,Marion County,AR,42.9,13660.0
36027,Dutchess County,NY,78.8,239328.0
19155,Pottawattamie County,IA,68.0,71371.0
50015,Lamoille County,VT,70.1,20248.0
36029,Erie County,NY,78.8,733429.0
36001,Albany County,NY,82.2,249741.0
12063,Jackson County,FL,52.3,37647.0
51683,Manassas city,VA,61.5,30062.0
51155,Pulaski County,VA,50.3,28087.0
19007,Appanoose County,IA,58.7,9621.0
40045,Ellis County,OK,44.4,2981.0
24011,Caroline County,MD,69.1,25531.0
38005,Benson County,ND,67.3,4430.0
25005,Bristol County,MA,75.5,449241.0
48073,Cherokee County,TX,50.3,39319.0
45067,Marion County,SC,58.5,23752.0
38089,Stark County,ND,47.4,22941.0
20071,Greeley County,KS,67.5,899.0
44005,Newport County,RI,82.0,68392.0
46057,Hamlin County,SD,64.8,4155.0
37145,Person County,NC,68.2,31361.0
51670,Hopewell city,VA,40.4,16678.0
45069,Marlboro County,SC,52.8,20934.0
12093,Okeechobee County,FL,56.3,33207.0
17057,Fulton County,IL,66.6,27663.0
36079,Putnam County,NY,83.2,79205.0
01025,Clarke County,AL,61.6,18589.0
29141,Morgan County,MO,47.0,15851.0
51183,Sussex County,VA,41.1,9462.0
48493,Wilson County,TX,68.1,38908.0
34021,Mercer County,NJ,80.4,289368.0
48253,Jones County,TX,52.1,16601.0
39151,Stark County,OH,64.6,291682.0
20027,Clay County,KS,73.1,6132.0
72031,Carolina Municipio,PR,87.3,121991.0
01129,Washington County,AL,57.0,12722.0
23021,Piscataquis County,ME,70.5,13973.0
31133,Pawnee County,NE,53.3,2048.0
05041,Desha County,AR,73.0,8491.0
40025,Cimarron County,OK,43.5,1591.0
46081,Lawrence County,SD,67.0,21319.0
54077,Preston County,WV,66.4,27043.0
18105,Monroe County,IN,64.6,125233.0
16053,Jerome County,ID,59.5,16966.0
13193,Macon County,GA,49.8,10551.0
40053,Grant County,OK,54.1,3295.0
22037,East Feliciana Parish,LA,46.8,15710.0
21239,Woodford County,KY,76.7,20902.0
20193,Thomas County,KS,51.7,5952.0
45081,Saluda County,SC,36.9,16103.0
17189,Washington County,IL,68.6,10950.0
48249,Jim Wells County,TX,67.9,29414.0
19043,Clayton County,IA,58.6,13842.0
13263,Talbot County,GA,55.0,5186.0
29129,Mercer County,MO,46.0,2753.0
37079,Greene County,NC,74.1,16884.0
55057,Juneau County,WI,62.7,21357.0
05027,Columbia County,AR,57.2,18617.0
47051,Franklin County,TN,50.0,33862.0
21119,Knott County,KY,55.6,11867.0
42077,Lehigh County,PA,85.9,286192.0
39047,Fayette County,OH,54.9,21861.0
39129,Pickaway County,OH,60.6,46036.0
17127,Massac County,IL,51.0,10796.0
01083,Limestone County,AL,47.4,76842.0
32015,Lander County,NV,50.9,4084.0
26021,Berrien County,MI,67.2,120265.0
17187,Warren County,IL,58.9,13220.0
27103,Nicollet County,MN,70.4,26751.0
37137,Pamlico County,NC,66.8,10805.0
48045,Briscoe County,TX,54.7,1244.0
49051,Wasatch County,UT,74.3,23642.0
54053,Mason County,WV,60.2,21030.0
29029,Camden County,MO,53.4,38231.0
22025,Catahoula Parish,LA,49.4,7482.0
36025,Delaware County,NY,64.3,36926.0
37181,Vance County,NC,69.9,34092.0
39045,Fairfield County,OH,68.3,119925.0
39065,Hardin County,OH,47.9,24089.0
51580,Covington city,VA,41.2,4388.0
37121,Mitchell County,NC,59.9,12229.0
55053,Jackson County,WI,58.4,16147.0
28155,Webster County,MS,61.1,7410.0
41021,Gilliam County,OR,52.9,1547.0
17203,Woodford County,IL,65.3,29255.0
48277,Lamar County,TX,49.5,38086.0
12053,Hernando County,FL,63.9,158562.0
72151,Yabucoa Municipio,PR,80.8,26654.0
48011,Armstrong County,TX,53.2,1461.0
01087,Macon County,AL,55.0,14972.0
37155,Robeson County,NC,52.8,98425.0
39169,Wayne County,OH,56.2,87730.0
51179,Stafford County,VA,69.5,113243.0
32019,Lyon County,NV,50.7,45184.0
49035,Salt Lake County,UT,82.5,851292.0
55089,Ozaukee County,WI,81.0,70271.0
06041,Marin County,CA,95.0,207495.0
40043,Dewey County,OK,33.7,3553.0
27041,Douglas County,MN,67.7,29943.0
48219,Hockley County,TX,53.7,17109.0
18099,Marshall County,IN,55.9,34705.0
72065,Hatillo Municipio,PR,73.2,32504.0
27167,Wilkin County,MN,66.1,4810.0
51013,Arlington County,VA,81.4,193888.0
49017,Garfield County,UT,69.7,3890.0
20135,Ness County,KS,62.2,2181.0
13155,Irwin County,GA,43.8,7458.0
36065,Oneida County,NY,72.9,179973.0
40083,Logan County,OK,42.7,37172.0
31109,Lancaster County,NE,75.9,246901.0
18005,Bartholomew County,IN,72.1,63900.0
37175,Transylvania County,NC,65.8,29099.0
13117,Forsyth County,GA,64.3,178574.0
18015,Carroll County,IN,44.6,15790.0
72153,Yauco Municipio,PR,91.9,27725.0
36099,Seneca County,NY,61.1,27227.0
39041,Delaware County,OH,86.1,155021.0
48235,Irion County,TX,95.0,1190.0
06093,Siskiyou County,CA,64.5,34803.0
37191,Wayne County,NC,60.9,94031.0
28009,Benton County,MS,63.3,6498.0
32029,Storey County,NV,24.3,3624.0
47059,Greene County,TN,54.6,55761.0
29149,Oregon County,MO,39.1,8170.0
20207,Woodson County,KS,52.1,2465.0
27123,Ramsey County,MN,81.7,422368.0
13129,Gordon County,GA,46.6,44119.0
19031,Cedar County,IA,69.8,14538.0
51187,Warren County,VA,45.0,31478.0
12061,Indian River County,FL,77.0,134897.0
08043,Fremont County,CO,51.8,40155.0
26027,Cass County,MI,52.2,41124.0
47067,Hancock County,TN,40.0,5237.0
24037,St. Mary's County,MD,77.7,86428.0
72091,Manati Municipio,PR,89.1,30445.0
53077,Yakima County,WA,78.3,176923.0
47055,Giles County,TN,48.5,23330.0
29097,Jasper County,MO,58.6,91355.0
18097,Marion County,IN,69.2,727665.0
13179,Liberty County,GA,85.7,44034.0
38029,Emmons County,ND,41.6,2608.0
08077,Mesa County,CO,59.3,121401.0
24017,Charles County,MD,81.9,124396.0
51650,Hampton city,VA,72.1,106343.0
22005,Ascension Parish,LA,63.0,92983.0
51820,Waynesboro city,VA,53.4,17265.0
20101,Lane County,KS,52.3,1198.0
13111,Fannin County,GA,49.3,21950.0
13055,Chattooga County,GA,47.3,19248.0
47171,Unicoi County,TN,63.7,14568.0
38061,Mountrail County,ND,52.3,7637.0
46061,Hanson County,SD,58.3,2410.0
72117,Rincon Municipio,PR,81.4,11516.0
54041,Lewis County,WV,69.0,12565.0
51113,Madison County,VA,64.1,10590.0
30095,Stillwater County,MT,51.9,7607.0
29161,Phelps County,MO,51.8,35235.0
30073,Pondera County,MT,66.0,4478.0
05001,Arkansas County,AR,67.5,13479.0
48489,Willacy County,TX,77.7,16343.0
42009,Bedford County,PA,47.0,38720.0
21163,Meade County,KY,47.0,22257.0
29067,Douglas County,MO,30.1,10276.0
47069,Hardeman County,TN,55.0,20280.0
31153,Sarpy County,NE,77.2,136263.0
29007,Audrain County,MO,46.8,19666.0
36009,Cattaraugus County,NY,65.8,59481.0
50021,Rutland County,VT,77.1,47973.0
26019,Benzie County,MI,72.5,14621.0
37029,Camden County,NC,75.8,8407.0
35033,Mora County,NM,71.6,3740.0
36031,Essex County,NY,78.2,30977.0
48341,Moore County,TX,64.3,14290.0
20049,Elk County,KS,42.9,1950.0
40019,Carter County,OK,55.3,36132.0
01017,Chambers County,AL,38.4,26341.0
40047,Garfield County,OK,63.6,45374.0
34029,Ocean County,NJ,68.9,460496.0
36045,Jefferson County,NY,89.1,83485.0
48307,McCulloch County,TX,48.4,6217.0
55045,Green County,WI,73.3,28803.0
30075,Powder River County,MT,27.0,1399.0
53007,Chelan County,WA,82.8,59294.0
35013,Dona Ana County,NM,87.9,165267.0
19139,Muscatine County,IA,73.7,32108.0
17149,Pike County,IL,51.4,12055.0
29179,Reynolds County,MO,33.3,5012.0
21097,Harrison County,KY,61.1,14608.0
48209,Hays County,TX,73.2,177577.0
01003,Baldwin County,AL,61.8,175680.0
21049,Clark County,KY,65.0,28215.0
12033,Escambia County,FL,66.8,252085.0
30085,Roosevelt County,MT,95.0,7320.0
28043,Grenada County,MS,64.8,15845.0
47057,Grainger County,TN,59.6,18657.0
28047,Harrison County,MS,68.0,158574.0
49037,San Juan County,UT,77.8,10822.0
48327,Menard County,TX,62.8,1752.0
28159,Winston County,MS,59.1,13935.0
13279,Toombs County,GA,54.4,19778.0
36007,Broome County,NY,72.5,153683.0
22097,St. Landry Parish,LA,52.2,60364.0
54051,Marshall County,WV,53.4,24696.0
48109,Culberson County,TX,63.4,1685.0
31065,Furnas County,NE,54.2,3637.0
13245,Richmond County,GA,60.2,156465.0
02090,Fairbanks North Star Borough,AK,72.4,73845.0
48431,Sterling County,TX,52.4,923.0
47029,Cocke County,TN,60.2,28726.0
48071,Chambers County,TX,60.9,31657.0
35057,Torrance County,NM,56.0,12333.0
13269,Taylor County,GA,54.9,6422.0
72121,Sabana Grande Municipio,PR,89.5,17758.0
47075,Haywood County,TN,64.2,13455.0
27043,Faribault County,MN,68.2,10649.0
48433,Stonewall County,TX,51.0,1047.0
12111,St. Lucie County,FL,68.2,264186.0
48321,Matagorda County,TX,59.6,27278.0
13197,Marion County,GA,49.3,6633.0
13205,Mitchell County,GA,58.1,16956.0
39035,Cuyahoga County,OH,74.9,980955.0
26003,Alger County,MI,70.6,7746.0
45009,Bamberg County,SC,59.8,11424.0
13273,Terrell County,GA,70.6,6568.0
72087,Loiza Municipio,PR,64.1,19813.0
13115,Floyd County,GA,51.4,75897.0
08021,Conejos County,CO,60.0,6141.0
06007,Butte County,CA,62.3,174793.0
06097,Sonoma County,CA,86.5,398831.0
35028,Los Alamos County,NM,93.3,15103.0
16057,Latah County,ID,67.6,32723.0
16005,Bannock County,ID,65.2,65104.0
48155,Foard County,TX,56.2,924.0
48491,Williamson County,TX,80.7,441593.0
47133,Overton County,TN,43.9,17511.0
36017,Chenango County,NY,71.3,37490.0
48085,Collin County,TX,79.1,769461.0
53027,Grays Harbor County,WA,71.8,59787.0
05081,Little River County,AR,50.4,9507.0
50023,Washington County,VT,51.1,47619.0
20053,Ellsworth County,KS,65.3,4985.0
29227,Worth County,MO,50.7,1619.0
48351,Newton County,TX,30.7,10929.0
51036,Charles City County,VA,86.2,5939.0
08035,Douglas County,CO,84.6,262787.0
17197,Will County,IL,77.7,521916.0
51750,Radford city,VA,38.5,15961.0
05003,Ashley County,AR,60.4,15259.0
41035,Klamath County,OR,61.2,53550.0
17025,Clay County,IL,48.1,10200.0
13147,Hart County,GA,46.9,20783.0
05031,Craighead County,AR,54.9,82756.0
17059,Gallatin County,IL,65.4,3866.0
48299,Llano County,TX,60.1,18499.0
21027,Breckinridge County,KY,59.2,15872.0
28095,Monroe County,MS,62.1,27316.0
18059,Hancock County,IN,80.0,59938.0
13033,Burke County,GA,70.6,16641.0
31167,Stanton County,NE,35.8,4477.0
28099,Neshoba County,MS,51.5,21050.0
47185,White County,TN,52.7,21387.0
48005,Angelina County,TX,59.3,64658.0
48087,Collingsworth County,TX,44.3,2190.0
30043,Jefferson County,MT,59.2,9732.0
19173,Taylor County,IA,58.9,4687.0
53037,Kittitas County,WA,60.7,39869.0
22099,St. Martin Parish,LA,49.2,40686.0
48041,Brazos County,TX,60.7,181925.0
37099,Jackson County,NC,62.6,36721.0
22123,West Carroll Parish,LA,50.9,8412.0
19107,Keokuk County,IA,58.3,7884.0
40135,Sequoyah County,OK,50.1,31927.0
26161,Washtenaw County,MI,79.9,299837.0
20069,Gray County,KS,60.8,4265.0
