FIPS,Recip_County,Recip_State,Series_Complete_18PlusPop_Pct,Census2019_18PlusPop
27151,Swift County,MN,69.3,7112.0
17179,Tazewell County,IL,70.3,102098.0
17103,Lee County,IL,70.0,27412.0
05079,Lincoln County,AR,40.6,10905.0
26103,Marquette County,MI,74.2,54805.0
18039,Elkhart County,IN,55.7,149899.0
49043,Summit County,UT,95.0,32042.0
48105,Crockett County,TX,58.9,2604.0
48501,Yoakum County,TX,55.7,5864.0
48279,Lamb County,TX,56.0,9343.0
45033,Dillon County,SC,57.7,22777.0
46017,Buffalo County,SD,77.6,1203.0
47037,Davidson County,TN,76.9,551071.0
48411,San Saba County,TX,48.0,4841.0
36043,Herkimer County,NY,69.5,48793.0
06015,Del Norte County,CA,52.0,21990.0
06071,San Bernardino County,CA,71.0,1610447.0
20123,Mitchell County,KS,64.7,4619.0
02158,Kusilvak Census Area,AK,85.7,4874.0
51530,Buena Vista city,VA,45.0,5161.0
38085,Sioux County,ND,74.9,2716.0
21085,Grayson County,KY,63.2,20298.0
05055,Greene County,AR,54.6,34308.0
24031,Montgomery County,MD,95.0,808321.0
55089,Ozaukee County,WI,82.2,70271.0
47105,Loudon County,TN,77.0,43729.0
39057,Greene County,OH,73.5,134183.0
27161,Waseca County,MN,68.5,14293.0
21221,Trigg County,KY,58.5,11548.0
40057,Harmon County,OK,62.8,1990.0
13067,Cobb County,GA,69.6,583231.0
37017,Bladen County,NC,74.9,26077.0
22033,East Baton Rouge Parish,LA,67.6,339986.0
39097,Madison County,OH,62.2,35669.0
72019,Barranquitas Municipio,PR,88.6,21866.0
37187,Washington County,NC,61.9,9274.0
53001,Adams County,WA,84.3,12814.0
55095,Polk County,WI,62.0,34771.0
55003,Ashland County,WI,84.9,12135.0
18071,Jackson County,IN,66.8,33426.0
51690,Martinsville city,VA,50.8,9370.0
53017,Douglas County,WA,75.8,32246.0
42105,Potter County,PA,47.0,13183.0
41027,Hood River County,OR,95.0,17875.0
06069,San Benito County,CA,78.5,46822.0
48055,Caldwell County,TX,66.0,33513.0
72089,Luquillo Municipio,PR,80.6,14517.0
21065,Estill County,KY,63.0,11088.0
72055,Guanica Municipio,PR,80.7,12461.0
34011,Cumberland County,NJ,64.3,114047.0
35021,Harding County,NM,65.9,555.0
13117,Forsyth County,GA,65.0,178574.0
13299,Ware County,GA,49.7,27062.0
38009,Bottineau County,ND,62.6,4939.0
18063,Hendricks County,IN,87.1,128279.0
05067,Jackson County,AR,47.6,13358.0
20109,Logan County,KS,59.7,2120.0
35041,Roosevelt County,NM,47.8,13995.0
39083,Knox County,OH,53.4,48217.0
20023,Cheyenne County,KS,56.0,2101.0
55021,Columbia County,WI,77.9,45433.0
08057,Jackson County,CO,53.6,1159.0
19173,Taylor County,IA,59.4,4687.0
55059,Kenosha County,WI,72.3,131558.0
19145,Page County,IA,63.2,12277.0
48419,Shelby County,TX,46.0,18710.0
48273,Kleberg County,TX,71.8,23341.0
23017,Oxford County,ME,79.1,47450.0
39159,Union County,OH,75.3,44532.0
35033,Mora County,NM,73.0,3740.0
21031,Butler County,KY,56.7,9959.0
31011,Boone County,NE,62.3,3989.0
51595,Emporia city,VA,41.7,4073.0
51041,Chesterfield County,VA,67.0,269791.0
53031,Jefferson County,WA,84.5,28433.0
10005,Sussex County,DE,81.5,191285.0
31069,Garden County,NE,54.8,1485.0
20065,Graham County,KS,60.0,1969.0
72054,Florida Municipio,PR,95.0,9149.0
17099,LaSalle County,IL,68.5,85538.0
30021,Dawson County,MT,47.6,6772.0
39169,Wayne County,OH,56.7,87730.0
17129,Menard County,IL,68.8,9565.0
13163,Jefferson County,GA,67.3,11799.0
48485,Wichita County,TX,63.9,102442.0
51015,Augusta County,VA,56.9,61550.0
40099,Murray County,OK,56.1,10836.0
38031,Foster County,ND,65.9,2519.0
28031,Covington County,MS,71.7,14079.0
20043,Doniphan County,KS,59.6,6008.0
54097,Upshur County,WV,60.4,19274.0
42013,Blair County,PA,64.5,97209.0
34009,Cape May County,NJ,87.5,76089.0
53011,Clark County,WA,77.6,373555.0
48359,Oldham County,TX,43.9,1618.0
26055,Grand Traverse County,MI,77.6,74544.0
39005,Ashland County,OH,54.1,41579.0
37199,Yancey County,NC,62.6,14782.0
04007,Gila County,AZ,70.9,43364.0
48387,Red River County,TX,49.9,9670.0
48327,Menard County,TX,60.3,1752.0
12101,Pasco County,FL,69.5,441832.0
47097,Lauderdale County,TN,47.6,19960.0
12111,St. Lucie County,FL,69.1,264186.0
47073,Hawkins County,TN,54.0,45701.0
16045,Gem County,ID,50.5,13979.0
08073,Lincoln County,CO,43.4,4538.0
19111,Lee County,IA,63.2,26512.0
48353,Nolan County,TX,53.0,10885.0
19097,Jackson County,IA,64.8,15141.0
48441,Taylor County,TX,62.3,103784.0
45011,Barnwell County,SC,69.2,15929.0
12086,Miami-Dade County,FL,95.0,2167261.0
31147,Richardson County,NE,63.4,6181.0
05035,Crittenden County,AR,58.8,34983.0
05033,Crawford County,AR,56.7,47861.0
46065,Hughes County,SD,90.6,13285.0
51770,Roanoke city,VA,50.5,77060.0
29133,Mississippi County,MO,53.5,10436.0
12075,Levy County,FL,56.9,33437.0
39155,Trumbull County,OH,65.9,157776.0
51017,Bath County,VA,50.3,3520.0
26057,Gratiot County,MI,54.7,32861.0
48369,Parmer County,TX,51.2,6895.0
22027,Claiborne Parish,LA,47.9,12911.0
06029,Kern County,CA,67.0,641115.0
29043,Christian County,MO,57.2,66365.0
48053,Burnet County,TX,64.8,38011.0
08014,Broomfield County,CO,91.1,54894.0
31111,Lincoln County,NE,41.3,26756.0
45005,Allendale County,SC,69.5,7033.0
54001,Barbour County,WV,60.0,13194.0
31021,Burt County,NE,70.3,5006.0
28023,Clarke County,MS,70.7,12133.0
47021,Cheatham County,TN,70.9,31791.0
08105,Rio Grande County,CO,75.8,8747.0
27025,Chisago County,MN,69.3,43741.0
26083,Keweenaw County,MI,67.6,1813.0
35039,Rio Arriba County,NM,92.9,29944.0
